,GroupID,B0,E,Eh,Th,AIC,Converge
0,451,0.005011304019654439,0.4307174655322416,-0.21459700833677842,291.6929900823084,-91.25081240190326,Y
0,452,NA,NA,NA,NA,NA,N
0,453,NA,NA,NA,NA,NA,N
0,454,NA,NA,NA,NA,NA,N
0,455,NA,NA,NA,NA,NA,N
0,456,NA,NA,NA,NA,NA,N
0,457,NA,NA,NA,NA,NA,N
0,458,NA,NA,NA,NA,NA,N
0,459,NA,NA,NA,NA,NA,N
0,460,NA,NA,NA,NA,NA,N
0,461,NA,NA,NA,NA,NA,N
0,462,NA,NA,NA,NA,NA,N
0,463,0.20871259675989146,0.6362277157753395,417.6830491567648,304.74704746442853,-60.279400047360355,Y
0,464,NA,NA,NA,NA,NA,N
0,465,NA,NA,NA,NA,NA,N
0,466,NA,NA,NA,NA,NA,N
0,467,NA,NA,NA,NA,NA,N
0,468,NA,NA,NA,NA,NA,N
0,469,NA,NA,NA,NA,NA,N
0,470,NA,NA,NA,NA,NA,N
0,471,NA,NA,NA,NA,NA,N
0,472,NA,NA,NA,NA,NA,N
0,473,NA,NA,NA,NA,NA,N
0,474,NA,NA,NA,NA,NA,N
0,475,2.1368971347815604,0.4127056841089884,3.5636700039309206,310.4874485490166,-4.522919959697507,Y
0,476,0.9594327963028589,1.1539358230630234,0.9147560539944957,282.7018019119863,-25.56781742475637,Y
0,477,NA,NA,NA,NA,NA,N
0,478,3819.3036339235273,6.495343448869337,6.030324447152411,273.98748631674545,-31.533501521210148,Y
0,479,3.170518565489149,0.6057000726897411,1.0145349476863321,286.13412145818427,-32.231327940183405,Y
0,480,NA,NA,NA,NA,NA,N
0,481,NA,NA,NA,NA,NA,N
0,482,NA,NA,NA,NA,NA,N
0,483,NA,NA,NA,NA,NA,N
0,484,NA,NA,NA,NA,NA,N
0,485,NA,NA,NA,NA,NA,N
0,486,NA,NA,NA,NA,NA,N
0,487,2078259252.8349166,18.149626803023565,17.74309832838361,273.85014212153,-72.16922317707868,Y
0,488,1.3422773479399694,3.2921177854979176,3.8776227922831343,280.56717026286327,-45.32989429360615,Y
0,489,17.45208635825942,4.276533805810747,4.058482320131013,274.0626579675861,-51.99257154185279,Y
0,490,NA,NA,NA,NA,NA,N
0,491,0.136244569856066,0.789613853202202,1.3436370389864554,286.87952503504465,-33.10694292929968,Y
0,492,437834669.32923096,15.86387519147775,15.793564042979508,273.7352838927169,-53.69796733937226,Y
0,493,9.320600639531715,4.546475496134787,4.770186243889227,278.0900135011179,-37.29160866682338,Y
0,494,2.7430743524769876,5.281962055701241,5.307793907268752,279.17560691104677,-44.4697469441367,Y
0,495,8045645680.167671,19.17415974275721,19.084641633239464,274.3385026044618,-53.62126393921099,Y
0,496,0.31860454516783626,1.8923134156981054,2.67231605651382,285.98375232422126,-37.762678849910955,Y
0,497,0.7278138050069759,3.89441685834313,4.358365559495497,281.1236478389507,-48.46719852734511,Y
0,498,0.6832347295327561,1.4776426821620743,1.2234284912277944,273.0586954865747,-45.74338927820276,Y
0,499,148277157.1478157,15.865743728481057,16.013839419066215,274.67258302384084,-31.67681389407762,Y
0,500,NA,NA,NA,NA,NA,N
0,501,0.11228604614241722,0.19808611880328084,8.986499776885907,339.84382162316984,-40.286972964182695,Y
0,502,NA,NA,NA,NA,NA,N
0,503,0.3030756465838024,1.5065942730899244,2.699970821447733,282.43752879869777,-31.87514942383436,Y
0,504,NA,NA,NA,NA,NA,N
0,505,NA,NA,NA,NA,NA,N
0,506,0.04007966491356104,15.042439936809936,15.546941899707383,286.9806860761888,4.692022886505787,Y
0,507,291.8620266820652,-0.4386886622249451,0.00030154422659632547,287.36354160846423,13.24642948934449,Y
0,508,841.2160053253214,3.1885191853465757,3.0938537874101995,274.3059365420331,12.36903356459025,Y
0,509,NA,NA,NA,NA,NA,N
0,510,1906.932391233873,3.509423288422274,3.4639740906013325,273.8205084253929,8.25949471637699,Y
0,511,152.68494368635425,2.553568597699578,2.482961744325409,275.9334692388619,10.60364883408337,Y
0,512,36.00056157364753,1.8464632909569365,1.8678164108698339,280.0351541333397,7.124075064004914,Y
0,513,92.75343873391296,2.2260900625923172,2.1209820454063713,277.5832432771076,10.339342088818672,Y
0,514,3.367813632769059,1.013203806525419,1.5905531774943638,286.5706519821183,-12.273371034458389,Y
0,515,NA,NA,NA,NA,NA,N
0,516,NA,NA,NA,NA,NA,N
0,517,NA,NA,NA,NA,NA,N
0,518,85.86655975671155,2.8439524504230467,2.984051623431484,278.45790675506464,3.341180493443333,Y
0,519,413.0183001076687,2.508412022683531,2.5288047654965933,273.8460961151615,-6.0453123605042745,Y
0,520,100.52107592983207,1.642359560986428,1.760983131563626,274.9670557870802,1.7622048747760761,Y
0,521,1262.8363517798189,3.3513510809120617,3.7844195577931865,275.28866791758463,16.46639638893079,Y
0,522,852423.9665640126,7.5181785126893095,7.713429023002691,273.36468127657326,6.2242399635778805,Y
0,523,31.765832726715782,1.6473836704251468,1.9307122261648633,281.47522234546966,1.8374270945314723,Y
0,524,244.35136622196202,2.6941248399771633,2.850561339807613,275.3984946133796,5.019121569145325,Y
0,525,3870.013063652064,4.1031415035056025,4.044123082590111,273.098386001895,8.488795718955773,Y
0,526,713.2301731140979,2.887442971246115,2.937879798065332,273.6116110531091,0.9284749302140138,Y
0,527,918.8139032876154,3.397220440109097,3.615273770173371,274.2194266053895,6.952078106533131,Y
0,528,NA,NA,NA,NA,NA,N
0,529,NA,NA,NA,NA,NA,N
0,530,NA,NA,NA,NA,NA,N
0,531,NA,NA,NA,NA,NA,N
0,532,NA,NA,NA,NA,NA,N
0,533,22.034909824707874,0.5834210516355657,1.5177593767631907,302.6504218376709,25.827040794295037,Y
0,534,NA,NA,NA,NA,NA,N
0,535,0.375243407301628,0.87514318271391,2.2214502557499296,300.07299803701267,-43.39263714596676,Y
0,536,0.4523241102031296,0.7899690098546437,1.5913614233060818,292.330592223236,-47.150171610929945,Y
0,537,NA,NA,NA,NA,NA,N
0,538,13.963924748683656,0.16299727623175078,-2.8238464544600266e-05,430.08841319527835,-4.355117012584607,Y
0,539,NA,NA,NA,NA,NA,N
0,540,NA,NA,NA,NA,NA,N
0,541,32.59649812520562,-0.05946603266651254,0.11209146319095235,321.348425026503,0.04246916963902425,Y
0,542,NA,NA,NA,NA,NA,N
0,543,NA,NA,NA,NA,NA,N
0,544,NA,NA,NA,NA,NA,N
0,545,NA,NA,NA,NA,NA,N
0,546,NA,NA,NA,NA,NA,N
0,547,4.690798009509916,0.09160792739672952,70.2869197605752,303.12840367532783,1.7287595158590126,Y
0,548,375.0431799578745,0.166758358801842,0.00014112983672175515,308.5031474833062,18.800220253839377,Y
0,549,447.4345631426906,0.02445455863810301,5.1307779627708564e-05,311.1682868890291,34.735910798348414,Y
0,550,518.0031800440661,0.04186675017308776,0.00018927391223173105,309.72681293184434,37.79352557032885,Y
0,551,NA,NA,NA,NA,NA,N
0,552,NA,NA,NA,NA,NA,N
0,553,NA,NA,NA,NA,NA,N
0,554,NA,NA,NA,NA,NA,N
0,555,NA,NA,NA,NA,NA,N
0,556,NA,NA,NA,NA,NA,N
0,557,71.13724917864786,0.07517853713613898,46.89799440970925,303.12468185467435,22.63181437897923,Y
0,558,0.5824398326192219,0.6430944699571447,0.73763206342468,316.7905718064796,-57.38474563632792,Y
0,559,NA,NA,NA,NA,NA,N
0,560,NA,NA,NA,NA,NA,N
0,561,NA,NA,NA,NA,NA,N
0,562,NA,NA,NA,NA,NA,N
0,563,0.9454195787642831,1.291826363804639,0.6603972994526897,280.5399842953377,-26.887373235348626,Y
0,564,NA,NA,NA,NA,NA,N
0,565,NA,NA,NA,NA,NA,N
0,566,NA,NA,NA,NA,NA,N
0,567,811714.5828623383,13.850018903178697,13.190957921644626,275.7826637184094,-32.772460579986735,Y
0,568,NA,NA,NA,NA,NA,N
0,569,NA,NA,NA,NA,NA,N
0,570,NA,NA,NA,NA,NA,N
0,571,5.322933089743492e-05,6.637678741954301,7.175844838617792,297.2733023390882,-4.730970101946861,Y
0,572,NA,NA,NA,NA,NA,N
0,573,4.682012400660617,0.8240429235262049,1.3398483385710989,299.6871178985608,-1.146402110076334,Y
0,574,NA,NA,NA,NA,NA,N
0,575,NA,NA,NA,NA,NA,N
0,576,0.13686577063738728,2.8432450917930394,3.26995552907068,296.19929939458933,-22.822483648929385,Y
0,577,2.0750115797655542e-11,13.810970933897568,14.405176654038298,297.69782314118,-12.674625242305517,Y
0,578,NA,NA,NA,NA,NA,N
0,579,1.236461700949631,1.6754092252211887,2.124081176978865,296.3629687784641,-10.20376949660065,Y
0,580,NA,NA,NA,NA,NA,N
0,581,NA,NA,NA,NA,NA,N
0,582,NA,NA,NA,NA,NA,N
0,583,NA,NA,NA,NA,NA,N
0,584,NA,NA,NA,NA,NA,N
0,585,NA,NA,NA,NA,NA,N
0,586,NA,NA,NA,NA,NA,N
0,587,NA,NA,NA,NA,NA,N
0,588,NA,NA,NA,NA,NA,N
0,589,NA,NA,NA,NA,NA,N
0,590,NA,NA,NA,NA,NA,N
0,591,1.4952485983216182,0.6377653849413826,5.262365872345863,302.4047210440435,-0.08713755621303676,Y
0,592,NA,NA,NA,NA,NA,N
0,593,NA,NA,NA,NA,NA,N
0,594,70.40012322141729,1.2378536526835247,1.2563856839803274,283.98878229395694,24.673301573419774,Y
0,595,9.374087059993565,0.6441036820471727,1.6949988269178313,301.5607904315996,15.638516642962369,Y
0,596,22.657731728903187,2.1852319997934626,2.166544653342054,287.69913841683746,50.53853625170591,Y
0,597,0.4092623441192622,1.0441869387794713,1.5610145991419768,304.9711815552055,0.02136956533680845,Y
0,598,0.5633505578171376,0.547001107586334,0.8115589028924636,320.94261380407386,-32.63848356103232,Y
0,599,0.4444793102832625,0.501158718203904,17.609284972107798,328.0683615017154,-9.74531613220016,Y
0,600,NA,NA,NA,NA,NA,N
0,601,2.5020830556151887,0.4004767408483807,3.3867038848156388,325.10437375992586,-17.608363042340986,Y
0,602,NA,NA,NA,NA,NA,N
0,603,NA,NA,NA,NA,NA,N
0,604,NA,NA,NA,NA,NA,N
0,605,NA,NA,NA,NA,NA,N
0,606,NA,NA,NA,NA,NA,N
0,607,9.217147246078044,0.782810292139832,1.2355347114838298,291.23137389728686,-9.474239927344119,Y
0,608,NA,NA,NA,NA,NA,N
0,609,7.98161105465619,0.7094120137806772,1.2978059716076844,293.11104399903917,0.19684578616906023,Y
0,610,NA,NA,NA,NA,NA,N
0,611,NA,NA,NA,NA,NA,N
0,612,NA,NA,NA,NA,NA,N
0,613,NA,NA,NA,NA,NA,N
0,614,7.13054855857296,0.7961381900777159,1.6512644477845453,295.27858839350665,-1.6026538465278755,Y
0,615,6.783052848788654,0.5164388072464448,1.382262468401117,296.901815413332,-5.200597239604768,Y
0,616,0.529910335034041,0.9405879798857488,0.933839479490283,302.8810559556514,-16.262848420265968,Y
0,617,2.7901882414748806,1.0732397002707845,0.5418874871746989,262.27421045074334,-30.262741903001967,Y
0,618,0.7520291279801561,0.592753497822287,-2.9606565755250998e-05,328.06074092405316,-35.75328503290141,Y
0,619,2.317137221591149,1.4396452554162442,0.9809482397750342,273.1107176335259,-34.891131316450185,Y
0,620,168375.2067178222,14.62739883962387,14.065543662791342,277.0210752991334,-40.5560442204781,Y
0,621,18.301888634555322,2.9677381131530463,2.4503388456002497,274.6096215285472,-37.15744518139382,Y
0,622,0.8858418764424766,0.612006452187123,5.430228366361835e-05,334.7830896350552,-28.619492555596544,Y
0,623,0.45751071982741476,0.610485257683854,0.8367512128182997,325.89786690516013,-34.444172009466016,Y
0,624,14.206032379091258,2.9708785242328855,2.4056767320590247,274.1210704869196,-40.048122759247235,Y
0,625,0.9114875893470021,1.5907595531425054,1.1327330002118756,280.82972281504544,-39.992837283611124,Y
0,626,NA,NA,NA,NA,NA,N
0,627,0.13778214070131678,24.528649671492,23.64755889195274,283.2129829471421,-24.966554943392175,Y
0,628,NA,NA,NA,NA,NA,N
0,629,NA,NA,NA,NA,NA,N
0,630,NA,NA,NA,NA,NA,N
0,631,0.3560292328131233,0.42337986559197616,2.5620430818666544,300.59182548846377,-30.336745299012378,Y
0,632,0.48382200072792725,1.2490639889762396,2.065706740766416,290.5521272145428,-29.449435792525286,Y
0,633,2.432811244218421,0.4425700669356349,0.9973086536244872,295.7042123776642,-41.18551198499867,Y
0,634,1.5535377388248597,0.8056599927673868,1.1138714224926327,293.35466017044683,-82.43215337532459,Y
0,635,0.83188183245657,0.7071502868332035,1.1476120419651625,301.13068619820217,-51.497819128077055,Y
0,636,1.977366045666365,0.03051956488035327,6.641629049847443,317.8862704737173,-22.248843841231714,Y
0,637,NA,NA,NA,NA,NA,N
0,638,0.8254922111793765,0.3001300630869779,2.5097025596381553,320.3970201485849,-81.01502690349949,Y
0,639,0.10930669107431708,1.5789620458682518,1.2163552165585103,285.37342136578457,-65.8286768942734,Y
0,640,0.12612920216143395,0.38562798227556144,1.135410779845094,338.52915414232183,-51.96265915785136,Y
0,641,0.04477018745646841,2.017945171500794,1.636418990843811,288.68531296898533,-58.40502198705383,Y
0,642,NA,NA,NA,NA,NA,N
0,643,NA,NA,NA,NA,NA,N
0,644,NA,NA,NA,NA,NA,N
0,645,53661479.26713734,14.624848205914855,14.368681385771206,275.6400368874704,9.272605668013423,Y
0,646,NA,NA,NA,NA,NA,N
0,647,0.5749834985454931,0.9679043670676964,0.7322588300235331,291.7348590358064,-67.15358844479468,Y
0,648,0.32537134374112914,0.9699039792624968,2.3531968611811505,295.84359610682526,-11.557055231153207,Y
0,649,NA,NA,NA,NA,NA,N
0,650,0.26079843252274404,1.702573281339281,2.294365208908714,294.35568629089306,-14.387520481610071,Y
0,651,7.635127580639985e-08,21.171525322960093,21.057769135019143,288.64294060207965,-18.684070485368565,Y
0,652,12.606941984979459,1.3926191364289047,1.0662997931020093,285.2845592177759,22.95268336679506,Y
0,653,NA,NA,NA,NA,NA,N
0,654,86.12958278246201,0.14419002588828062,0.0007473554314102006,544.9783032468587,10.402728100226224,Y
0,655,NA,NA,NA,NA,NA,N
0,656,NA,NA,NA,NA,NA,N
0,657,15.469557837171179,2.7153098037536747,2.940119959551312,285.8170681654399,3.399480010579783,Y
0,658,NA,NA,NA,NA,NA,N
0,659,NA,NA,NA,NA,NA,N
0,660,1.3569814282911454,0.3622726560142765,4.275493388173497,312.49926666484595,-24.725204005669127,Y
0,661,1.122799545576319,0.8591523667686483,2.3122317111002215,308.02708957309466,-19.214991855653523,Y
0,662,1.2315606266761705,0.5797728356593104,-2.8989929450223575,287.92929817195443,-20.66890977498697,Y
0,663,NA,NA,NA,NA,NA,N
0,664,125.13211737532703,1.5161444301624247,1.4690895564676538,282.3025421208248,6.254555083418823,Y
0,665,28.57704189552023,0.1483140546169068,9.363663446277565,319.33786708546086,34.64678970754481,Y
0,666,139.4503316660271,1.5664565273181157,1.5770529338005523,281.1651649874175,-7.2925345494081295,Y
0,667,48.81606779101641,0.32437767385746835,2.396751781870989,314.06515170528286,16.138679510572594,Y
0,668,64.48376996902273,2.0572139651514894,1.9804650285660426,283.08461446026536,-30.966792689959696,Y
0,669,76.94096600080594,0.005471237314769963,14.615935696358145,324.8675900605405,15.897114933957775,Y
0,670,11.875422107488276,0.24807869146813633,-9.070773364514295e-05,333.02035140938307,-6.861008752197266,Y
0,671,6.7710195861079,0.344698637748766,12.298976909758169,321.5618030277311,-5.542391442741412,Y
0,672,0.4921401506799541,0.3370119379047447,18.27722153401166,372.0853331132978,-40.72173442522506,Y
0,673,2626.0365012183083,7.640352843198239,7.320686859577835,275.4082428201099,-32.27910638025112,Y
0,674,0.4364332685566454,0.44014893355378437,2.286268433830486,318.8460331918388,-65.15110802170781,Y
0,675,13520.421921303276,13.723710140570732,13.393927727771809,278.02556955433465,-35.09817217215202,Y
0,676,0.23328621378332623,-0.20585459795791367,-3.4899965919210127,216.808848426804,-89.18675131248727,Y
0,677,1.1103603570962057,-0.17937520686974448,0.0004857557439899465,311.23691028676905,-52.47543026536522,Y
0,678,0.09405456282662365,2.268906371485835,4.181124336848338,293.0537191753562,-28.415932660126465,Y
0,679,NA,NA,NA,NA,NA,N
0,680,0.3167761588867447,1.5604138759916777,6.295682246044638,297.4631546086555,1.3381990214068935,Y
0,681,NA,NA,NA,NA,NA,N
0,682,0.6359090143824484,1.2220240470299233,2.785842282562826,294.3380411518941,3.985657604281661,Y
0,683,NA,NA,NA,NA,NA,N
0,684,NA,NA,NA,NA,NA,N
0,685,NA,NA,NA,NA,NA,N
0,686,0.4117118797109656,0.6488631012289777,5.875446092226356,307.0905162353913,-23.90536197901709,Y
0,687,NA,NA,NA,NA,NA,N
0,688,69.07326692581486,0.040305894799938395,41.35819449317309,313.884186078544,29.903596618463823,Y
0,689,NA,NA,NA,NA,NA,N
0,690,17.640552223277982,0.05065912114932193,121.61156945439834,315.33723707055077,-3.7817614711138265,Y
0,691,68.4070696178654,0.00873009112158898,10.11367284795301,315.72530765693455,36.85373660585687,Y
0,692,NA,NA,NA,NA,NA,N
0,693,337.08307213526956,-0.5635319277033527,700.8924035976647,319.29587364338545,78.22501900116487,Y
0,694,0.13487660491806236,3.8972494381041694,4.056776996176611,291.2073736201251,-4.451302416505248,Y
0,695,NA,NA,NA,NA,NA,N
0,696,NA,NA,NA,NA,NA,N
0,697,NA,NA,NA,NA,NA,N
0,698,NA,NA,NA,NA,NA,N
0,699,NA,NA,NA,NA,NA,N
0,700,0.345530403654158,0.31428541448007113,2.919401417894489,315.1846405930306,-154.3471856336542,Y
0,701,NA,NA,NA,NA,NA,N
0,702,NA,NA,NA,NA,NA,N
0,703,NA,NA,NA,NA,NA,N
0,704,0.5934872167858497,1.304619460676903,29.93166035583091,301.92411476484983,30.816848895959048,Y
0,705,2.484415121845735,0.2932009895588805,20.418549753135757,300.01543213439203,-6.857340462455671,Y
0,706,0.38367404724138,2.3034558276574018,7.652059527640244,293.05009885682824,4.817654555288774,Y
0,707,NA,NA,NA,NA,NA,N
0,708,NA,NA,NA,NA,NA,N
0,709,NA,NA,NA,NA,NA,N
0,710,0.6998653017518623,0.6595692238547677,25.116635625703122,301.69467556687835,3.196806354910281,Y
0,711,NA,NA,NA,NA,NA,N
0,712,12.120339707021051,1.0553776972015048,1.5393074850360065,294.8041725095093,9.240200479432401,Y
0,713,9.026062422177812,1.3291470428525756,2.0412061274268285,292.11746257665436,4.817092991077755,Y
0,714,18.965111170455845,1.4673974003401067,2.096920851996262,291.12061054426385,14.618154608144806,Y
0,715,NA,NA,NA,NA,NA,N
0,716,NA,NA,NA,NA,NA,N
0,717,NA,NA,NA,NA,NA,N
0,718,68.09534216088632,0.8719428687070797,2.354852633213516,290.27922401423865,46.28460089094332,Y
0,719,NA,NA,NA,NA,NA,N
0,720,NA,NA,NA,NA,NA,N
0,721,NA,NA,NA,NA,NA,N
0,722,9.557956533032822,0.907006288991692,3.3074934578884654,301.31915597792505,30.95249672488231,Y
0,723,NA,NA,NA,NA,NA,N
0,724,29.631831632027183,0.31959741468294295,1828.294741001083,307.0945279625242,97.57166289413314,Y
0,725,5.3252389572878815,0.3593689816738369,9661.53562779351,307.1336658799998,13.572332400570108,Y
0,726,6.681442710275182,0.3638682888680997,423.4502208829883,304.1978788266938,1.1913683248852358,Y
0,727,4.932986202209598,0.6041832050597555,426.922045030915,308.933644738256,10.946486107840556,Y
0,728,NA,NA,NA,NA,NA,N
0,729,0.8808919692891447,0.38098450998516203,-2.8709063654831676e-05,322.54040398345535,-6.052836035910204,Y
0,730,1.197089682020351,0.2839930284738757,7.271460910659956e-05,324.1267354439961,-35.820485882171354,Y
0,731,3.858179025418901,0.8362469336838702,1.5304481923347812,295.2982597613247,-30.848103048711977,Y
0,732,4.936028492367345,1.3772170535300992,1.603537497595018,291.1873021468457,-9.069341861338636,Y
0,733,4.347475822949747,1.5637284963662446,1.6832935874693362,292.19797899069323,24.396102296990996,Y
0,734,12581.42517400279,3.0871906728898955,3.959680179899222,266.8382970166535,22.14175584393484,Y
0,735,45.616589017453116,1.4164628053780697,7.0720631680600246,271.1777323223031,-2.4425061756671695,Y
0,736,NA,NA,NA,NA,NA,N
0,737,NA,NA,NA,NA,NA,N
0,738,NA,NA,NA,NA,NA,N
0,739,NA,NA,NA,NA,NA,N
0,740,NA,NA,NA,NA,NA,N
0,741,NA,NA,NA,NA,NA,N
0,742,0.45620915623901126,4.642283651298666,4.060154851445279,282.7624948864095,-65.7259559598328,Y
0,743,0.5249430501820592,0.5169154613649555,-7.566228952386167e-05,309.2447517146151,-83.64817910319292,Y
0,744,NA,NA,NA,NA,NA,N
0,745,NA,NA,NA,NA,NA,N
0,746,NA,NA,NA,NA,NA,N
0,747,NA,NA,NA,NA,NA,N
0,748,NA,NA,NA,NA,NA,N
0,749,21.375900392190857,0.7897635418495031,1.0812191822080475,286.5132595784719,-16.182135331398463,Y
0,750,NA,NA,NA,NA,NA,N
0,751,NA,NA,NA,NA,NA,N
0,752,NA,NA,NA,NA,NA,N
0,753,NA,NA,NA,NA,NA,N
0,754,NA,NA,NA,NA,NA,N
0,755,NA,NA,NA,NA,NA,N
0,756,36.78793705085337,0.8845196786195976,1.2101752293512995,291.35096482777095,13.443286931856141,Y
0,757,38.50271513751802,0.7190157709224794,1.0269376418245773,288.8975667037924,7.066015306798798,Y
0,758,NA,NA,NA,NA,NA,N
0,759,NA,NA,NA,NA,NA,N
0,760,0.5437418356981715,1.1914138586764196,4.29826013116658,304.6007973157001,17.0349759587636,Y
0,761,0.3643959328971408,1.4098664004988841,4.15799134965926,303.43777530533015,16.18649851340681,Y
0,762,NA,NA,NA,NA,NA,N
0,763,NA,NA,NA,NA,NA,N
0,764,NA,NA,NA,NA,NA,N
0,765,39.8316957464449,0.4933276669909713,-6.708865337841301e-05,389.59923053772195,37.81974484750157,Y
0,766,70.36818959844997,1.3063424750502495,1.3716012895747283,287.6202982445369,57.84110595846989,Y
0,767,14.7734139576019,0.5205781928541121,3.460753926168589e-05,369.75949948756175,28.191969476284555,Y
0,768,43.582195784794905,0.6546828004289587,2.215452148014948,300.987005436782,45.85184933823179,Y
0,769,22.04048737937979,0.5502723930611491,4.479313866958819,311.8199994531294,40.358088883191094,Y
0,770,18.492883928513997,0.5922652144105711,4.550538237243811,311.5751745909662,34.81370241153664,Y
0,771,0.012548462309890812,6.6925623354164365,6.161207527878165,291.18697572815495,26.463210786313127,Y
0,772,NA,NA,NA,NA,NA,N
0,773,6.583827281262309,0.7813250903936778,1.1619511561493687,289.60439613405214,-18.565509838640466,Y
0,774,7.000344728495,0.9945314935644826,1.3578374602676564,286.2806715093454,-12.83267114948547,Y
0,775,NA,NA,NA,NA,NA,N
0,776,NA,NA,NA,NA,NA,N
0,777,NA,NA,NA,NA,NA,N
0,778,3.163258746695205,0.7283637104168882,1.2396749061457535,290.56572754845064,-16.50533787883655,Y
0,779,4.374290736188408,1.0132452036840618,1.4292473545100028,285.25741107464273,-21.730982226754076,Y
0,780,NA,NA,NA,NA,NA,N
0,781,NA,NA,NA,NA,NA,N
0,782,NA,NA,NA,NA,NA,N
0,783,NA,NA,NA,NA,NA,N
0,784,NA,NA,NA,NA,NA,N
0,785,307.1961888365817,0.4427208938253987,7.377425455872628,307.17557038382364,62.75278054994853,Y
0,786,1.0634430339671054e-05,15.759081143370992,16.42822302804862,288.1775923152157,-40.179244192768586,Y
0,787,NA,NA,NA,NA,NA,N
0,788,0.20029614969771414,0.559704058183287,21.427962556600363,307.9342035959466,-17.954714041938995,Y
0,789,0.19836641052466003,1.3028560055964014,1.7084814202341094,291.6671219903421,-23.568098288837945,Y
0,790,NA,NA,NA,NA,NA,N
0,791,NA,NA,NA,NA,NA,N
0,792,NA,NA,NA,NA,NA,N
0,793,NA,NA,NA,NA,NA,N
0,794,1.3343179322572933,0.48819059509602225,6.0910545331035575,328.0002058285746,6.693939092325884,Y
0,795,NA,NA,NA,NA,NA,N
0,796,NA,NA,NA,NA,NA,N
0,797,NA,NA,NA,NA,NA,N
0,798,NA,NA,NA,NA,NA,N
0,799,4.361437251562037,0.5745577337901278,-7.966487197687513e-05,319.6413935242901,8.769845925834877,Y
0,800,NA,NA,NA,NA,NA,N
0,801,NA,NA,NA,NA,NA,N
0,802,27994.98081422601,7.366344104779422,6.82382108127972,274.00683806974973,13.511522098156664,Y
0,803,15.777546219421964,0.4447684887428971,-4.419174323774241e-05,329.594579726027,14.741507555413587,Y
0,804,NA,NA,NA,NA,NA,N
0,805,NA,NA,NA,NA,NA,N
0,806,37.26752964949237,3.749823528191159,3.518081873069479,282.84130994565396,26.168214611935095,Y
0,807,NA,NA,NA,NA,NA,N
0,808,NA,NA,NA,NA,NA,N
0,809,17.894332869529443,2.4359279210924427,2.1311927679325864,282.5607258397084,8.271722504515516,Y
0,810,NA,NA,NA,NA,NA,N
0,811,29.32657555088304,0.07295300528319822,20.46990762020018,312.7128590808963,0.9504731045522803,Y
0,812,17.35796753265267,1.7523254280798757,1.5121019212939675,283.2057512547318,-2.236013613146504,Y
0,813,NA,NA,NA,NA,NA,N
0,814,NA,NA,NA,NA,NA,N
0,815,NA,NA,NA,NA,NA,N
0,816,50.48363788221344,0.21772975879076123,8.835158591364726,314.2874281839295,22.89741614919396,Y
0,817,NA,NA,NA,NA,NA,N
0,818,NA,NA,NA,NA,NA,N
0,819,NA,NA,NA,NA,NA,N
0,820,NA,NA,NA,NA,NA,N
0,821,28.3924524519198,1.2209152616549115,0.9429441893421058,283.19352418544133,20.117562947518863,Y
0,822,NA,NA,NA,NA,NA,N
0,823,NA,NA,NA,NA,NA,N
0,824,NA,NA,NA,NA,NA,N
0,825,39.18445550374849,0.27538192672270373,4.897247851601448,313.4468161841274,35.281218887404506,Y
0,826,27.960403044460367,0.16653547109456657,5.39016442464473,312.06329518039496,25.810867108606473,Y
0,827,16.177469442276163,1.6457496968784933,1.5050008196865376,285.173909682033,12.865819983687022,Y
0,828,205.26489920447466,0.11399354727956999,5.454110178286815,311.89972814482917,16.622095971355577,Y
0,829,162.5347181133995,0.03753868559192485,24.821571503116488,311.5563764322714,27.931086309312526,Y
0,830,90.44869255828982,2.0279340071233123,1.9950425003489725,282.67809410798253,38.97310002642218,Y
0,831,92.07008596722987,0.16011594579334934,4.415134092216625,311.2358717782538,18.88105939396156,Y
0,832,NA,NA,NA,NA,NA,N
0,833,36.502155607806465,1.9969859871768312,1.9193001418101798,283.49097076186274,30.469043983297162,Y
0,834,NA,NA,NA,NA,NA,N
0,835,41.20372948845325,0.060969843958969296,19.89404354080344,312.7261367103426,22.57389985663835,Y
0,836,18.455272746287072,1.626717698780854,1.6216783732816678,287.36330361146474,21.31378742339843,Y
0,837,NA,NA,NA,NA,NA,N
0,838,46.7506558571083,0.08895136473669543,3.4211400075520744,312.0233789276366,7.53054172599488,Y
0,839,NA,NA,NA,NA,NA,N
0,840,NA,NA,NA,NA,NA,N
0,841,75.48406453466589,0.022896275280930516,20.297124743995077,312.82670757403764,24.50264410209541,Y
0,842,88.86692163004282,3.974494474248761,3.735588982981404,281.14722848277586,8.59664990974002,Y
0,843,12.874799695010598,2.7876748952315378,2.7525978401569238,277.73118940778096,-45.978245601742394,Y
0,844,0.8653857963065678,0.11912202943502231,26.023457115956248,315.1445667174882,-28.605523823151714,Y
0,845,NA,NA,NA,NA,NA,N
0,846,0.49782884743829176,0.27548499309258484,2.250095366275505,310.38505516559115,-42.46660176731622,Y
0,847,0.4771221903270197,0.4988605475145969,1.216071041410048,300.7900241374513,-37.725064618621595,Y
0,848,0.957221924833002,0.5793398261163977,1.3032723673791575,298.0864991588205,-41.03180169493888,Y
0,849,NA,NA,NA,NA,NA,N
0,850,NA,NA,NA,NA,NA,N
0,851,0.6799720507901758,0.3259006058942678,28.799056590879655,312.99950522656314,-49.82552972824584,Y
